,Date,Mean_Mahalanobis,Failure
181,2004/02/15 06:12:39,1.8959642555431717,False
182,2004/02/15 06:22:39,1.6045398048778812,False
183,2004/02/15 06:32:39,2.3621749530573455,False
184,2004/02/15 06:42:39,1.83875987201371,False
185,2004/02/15 06:52:39,0.8628184069301221,False
186,2004/02/15 07:02:39,1.4483393456973979,False
187,2004/02/15 07:12:39,2.1017231464827324,False
188,2004/02/15 07:22:39,1.2758935968467922,False
189,2004/02/15 07:32:39,1.2256014694425805,False
190,2004/02/15 07:42:39,1.3399763797913082,False
191,2004/02/15 07:52:39,1.923039054633834,False
192,2004/02/15 08:02:39,1.8376058213888544,False
193,2004/02/15 08:12:39,2.098051700816864,False
194,2004/02/15 08:22:39,1.9550340366866847,False
195,2004/02/15 08:32:39,1.2289160826704815,False
196,2004/02/15 08:42:39,1.0735163950269313,False
197,2004/02/15 08:52:39,1.3593453012638361,False
198,2004/02/15 09:02:39,1.2631631662201834,False
199,2004/02/15 09:12:39,1.367152861886319,False
200,2004/02/15 09:22:39,1.4121548980489025,False
201,2004/02/15 09:32:39,1.520960184481218,False
202,2004/02/15 09:42:39,1.2292776644770314,False
203,2004/02/15 09:52:39,1.8863073790767673,False
204,2004/02/15 10:02:39,1.3860653464427692,False
205,2004/02/15 10:12:39,2.263416034755571,False
206,2004/02/15 10:22:39,1.0414055826850703,False
207,2004/02/15 10:32:39,1.435018197880922,False
208,2004/02/15 10:42:39,1.4607423547925908,False
209,2004/02/15 10:52:39,2.187944683646715,False
210,2004/02/15 11:02:39,1.0943077781718544,False
211,2004/02/15 11:12:39,1.1094062305147172,False
212,2004/02/15 11:22:39,0.9624815015155572,False
213,2004/02/15 11:32:39,2.8982043503274655,False
214,2004/02/15 11:42:39,1.7167592660961173,False
215,2004/02/15 11:52:39,1.3649036548608546,False
216,2004/02/15 12:02:39,1.8948904597912914,False
217,2004/02/15 12:12:39,1.3680571499975716,False
218,2004/02/15 12:22:39,1.7033533562105507,False
219,2004/02/15 12:32:39,1.1631677807381207,False
220,2004/02/15 12:42:39,1.8900150624760002,False
221,2004/02/15 12:52:39,2.3189717488851307,False
222,2004/02/15 13:02:39,1.2816207558625918,False
223,2004/02/15 13:12:39,1.4902412247825048,False
224,2004/02/15 13:22:39,1.3776052349940868,False
225,2004/02/15 13:32:39,1.6983437582847958,False
226,2004/02/15 13:42:39,1.6427588664310768,False
227,2004/02/15 13:52:39,2.027772094849284,False
228,2004/02/15 14:02:39,2.30944774492699,False
229,2004/02/15 14:12:39,1.7362680802905204,False
230,2004/02/15 14:22:39,1.9334680598525957,False
231,2004/02/15 14:32:39,1.4901504118485764,False
232,2004/02/15 14:42:39,1.5144542134584396,False
233,2004/02/15 14:52:39,1.4098366355540923,False
234,2004/02/15 15:02:39,1.7299116266343297,False
235,2004/02/15 15:12:39,2.2416070078245927,False
236,2004/02/15 15:22:39,1.6364491971576889,False
237,2004/02/15 15:32:39,1.4298504173708435,False
238,2004/02/15 15:42:39,1.6066516828954207,False
239,2004/02/15 15:52:39,1.0046939667864065,False
240,2004/02/15 16:02:39,1.146637562816181,False
241,2004/02/15 16:12:39,1.290521575837957,False
242,2004/02/15 16:22:39,1.4429194523037034,False
243,2004/02/15 16:32:39,1.130348252359077,False
244,2004/02/15 16:42:39,1.2374323209844686,False
245,2004/02/15 16:52:39,1.3059331198230568,False
246,2004/02/15 17:02:39,1.6159676590633112,False
247,2004/02/15 17:12:39,1.97794148341861,False
248,2004/02/15 17:22:39,1.5682222343644896,False
249,2004/02/15 17:32:39,1.5440967974965374,False
250,2004/02/15 17:42:39,1.0870952444591695,False
251,2004/02/15 17:52:39,2.2506065357629397,False
252,2004/02/15 18:02:39,1.4981766838135768,False
253,2004/02/15 18:12:39,1.5865282302532078,False
254,2004/02/15 18:22:39,1.7372461540178024,False
255,2004/02/15 18:32:39,1.967197491048756,False
256,2004/02/15 18:42:39,1.5719766814824667,False
257,2004/02/15 18:52:39,1.9610834220114324,False
258,2004/02/15 19:02:39,1.7625557466556205,False
259,2004/02/15 19:12:39,2.282499319536719,False
260,2004/02/15 19:22:39,2.3686792106832084,False
261,2004/02/15 19:32:39,1.3543943288935782,False
262,2004/02/15 19:42:39,1.2498318404560653,False
263,2004/02/15 19:52:39,1.2747577161788308,False
264,2004/02/15 20:02:39,1.6319404168730969,False
265,2004/02/15 20:12:39,1.5864340226932327,False
266,2004/02/15 20:22:39,1.6998739609656532,False
267,2004/02/15 20:32:39,1.7640254015492445,False
268,2004/02/15 20:42:39,1.3717220801745849,False
269,2004/02/15 20:52:39,1.8700621745705284,False
270,2004/02/15 21:02:39,1.1699299436816837,False
271,2004/02/15 21:12:39,1.7093229234565128,False
272,2004/02/15 21:22:39,1.6411874969304852,False
273,2004/02/15 21:32:39,1.7994019935505143,False
274,2004/02/15 21:42:39,1.3580450438309186,False
275,2004/02/15 21:52:39,1.2418666780537024,False
276,2004/02/15 22:02:39,1.5200841936078793,False
277,2004/02/15 22:12:39,0.9211233339918383,False
278,2004/02/15 22:22:39,1.0985090914828828,False
279,2004/02/15 22:32:39,2.3127476529825133,False
280,2004/02/15 22:42:39,1.233766655170779,False
281,2004/02/15 22:52:39,1.812980060596305,False
282,2004/02/15 23:02:39,1.5550610844592552,False
283,2004/02/15 23:12:39,1.7371664415028039,False
284,2004/02/15 23:22:39,1.452119998439561,False
285,2004/02/15 23:32:39,1.4073654534007969,False
286,2004/02/15 23:42:39,1.490560754994063,False
287,2004/02/15 23:52:39,1.278631779261651,False
288,2004/02/16 00:02:39,1.3098066754166873,False
289,2004/02/16 00:12:39,1.6935691236302326,False
290,2004/02/16 00:22:39,1.2478465667713505,False
291,2004/02/16 00:32:39,2.2125088181378114,False
292,2004/02/16 00:42:39,1.1881284426928942,False
293,2004/02/16 00:52:39,1.753891140780194,False
294,2004/02/16 01:02:39,1.3838411939687945,False
295,2004/02/16 01:12:39,1.2807989976746388,False
296,2004/02/16 01:22:39,2.068972965322351,False
297,2004/02/16 01:32:39,1.4247314381469287,False
298,2004/02/16 01:42:39,1.1232506871210421,False
299,2004/02/16 01:52:39,0.994647894730034,False
300,2004/02/16 02:02:39,1.0222964541786603,False
301,2004/02/16 02:12:39,0.9677612192247358,False
302,2004/02/16 02:22:39,0.931987127075368,False
303,2004/02/16 02:32:39,1.8726237784667064,False
304,2004/02/16 02:42:39,1.66286782206921,False
305,2004/02/16 02:52:39,2.0848423546675785,False
306,2004/02/16 03:02:39,1.7547704757630842,False
307,2004/02/16 03:12:39,1.5997998206720276,False
308,2004/02/16 03:22:39,1.8628107348943712,False
309,2004/02/16 03:32:39,1.1495116039248507,False
310,2004/02/16 03:42:39,1.3823309530268009,False
311,2004/02/16 03:52:39,1.4964038010728282,False
312,2004/02/16 04:02:39,1.0976580123769295,False
313,2004/02/16 04:12:39,1.5774447159632796,False
314,2004/02/16 04:22:39,1.6091246319544037,False
315,2004/02/16 04:32:39,1.703805681122549,False
316,2004/02/16 04:42:39,1.1666120705198555,False
317,2004/02/16 04:52:39,1.2874951572125055,False
318,2004/02/16 05:02:39,1.2177920444617332,False
319,2004/02/16 05:12:39,1.370271270103873,False
320,2004/02/16 05:22:39,1.5650532791833152,False
321,2004/02/16 05:32:39,1.6513510805962368,False
322,2004/02/16 05:42:39,1.6659510585973478,False
323,2004/02/16 05:52:39,1.4784202834341689,False
324,2004/02/16 06:02:39,2.111948872447468,False
325,2004/02/16 06:12:39,1.5316451286797288,False
326,2004/02/16 06:22:39,1.5938546498338488,False
327,2004/02/16 06:32:39,1.3651636242829508,False
328,2004/02/16 06:42:39,1.9726953729529888,False
329,2004/02/16 06:52:39,1.6577555606646448,False
330,2004/02/16 07:02:39,1.3834772697332374,False
331,2004/02/16 07:12:39,1.6841645180724263,False
332,2004/02/16 07:22:39,1.383204857737426,False
333,2004/02/16 07:32:39,1.2846479114270797,False
334,2004/02/16 07:42:39,1.4086614543345926,False
335,2004/02/16 07:52:39,1.7089670179726113,False
336,2004/02/16 08:02:39,1.5340767938004387,False
337,2004/02/16 08:12:39,1.5473139299820153,False
338,2004/02/16 08:22:39,1.290977803635095,False
339,2004/02/16 08:32:39,1.3977317652770387,False
340,2004/02/16 08:42:39,1.9676873149256306,False
341,2004/02/16 08:52:39,1.8477330582797549,False
342,2004/02/16 09:02:39,1.289013338253502,False
343,2004/02/16 09:12:39,2.549604257341879,False
344,2004/02/16 09:22:39,1.295332894517434,False
345,2004/02/16 09:32:39,1.492496029480837,False
346,2004/02/16 09:42:39,1.0865774709142182,False
347,2004/02/16 09:52:39,1.7905612788928664,False
348,2004/02/16 10:02:39,2.1061533965579136,False
349,2004/02/16 10:12:39,2.5898311511865852,False
350,2004/02/16 10:22:39,1.5187143391202294,False
351,2004/02/16 10:32:39,1.4586447873554818,False
352,2004/02/16 10:42:39,2.867353140030261,False
353,2004/02/16 10:52:39,2.3999093832614355,False
354,2004/02/16 11:02:39,1.7934626688747115,False
355,2004/02/16 11:12:39,2.2962069895510875,False
356,2004/02/16 11:22:39,1.4824442898871681,False
357,2004/02/16 11:32:39,1.8995004256128873,False
358,2004/02/16 11:42:39,1.4284344528515223,False
359,2004/02/16 11:52:39,1.5953697305350354,False
360,2004/02/16 12:02:39,1.4724878851018737,False
361,2004/02/16 12:12:39,1.7993087979726,False
362,2004/02/16 12:22:39,2.885996684931731,False
363,2004/02/16 12:32:39,1.0671159871101512,False
364,2004/02/16 12:42:39,1.20202063567382,False
365,2004/02/16 12:52:39,1.8651119322015455,False
366,2004/02/16 13:02:39,1.4582954125587617,False
367,2004/02/16 13:12:39,1.2598031535274237,False
368,2004/02/16 13:22:39,1.6881023241186939,False
369,2004/02/16 13:32:39,2.369015378699588,False
370,2004/02/16 13:42:39,1.9015853506416864,False
371,2004/02/16 13:52:39,2.858377590547527,False
372,2004/02/16 14:02:39,1.6054616414112695,False
373,2004/02/16 14:12:39,1.615391819073007,False
374,2004/02/16 14:22:39,2.2834796005127016,False
375,2004/02/16 14:32:39,1.8233484869489351,False
376,2004/02/16 14:42:39,1.0669377868590333,False
377,2004/02/16 14:52:39,1.9281164845771368,False
378,2004/02/16 15:02:39,1.7434382094911747,False
379,2004/02/16 15:12:39,2.8568344429034225,False
380,2004/02/16 15:22:39,1.9136359005452905,False
381,2004/02/16 15:32:39,1.9798357351461202,False
382,2004/02/16 15:42:39,2.0885558953924286,False
383,2004/02/16 15:52:39,1.2675162449415365,False
384,2004/02/16 16:02:39,2.05089891812975,False
385,2004/02/16 16:12:39,2.4332509432074367,False
386,2004/02/16 16:22:39,1.3324605880838165,False
387,2004/02/16 16:32:39,1.6834182834802411,False
388,2004/02/16 16:42:39,1.6249520044415946,False
389,2004/02/16 16:52:39,1.1091073568009542,False
390,2004/02/16 17:02:39,1.702905324794346,False
391,2004/02/16 17:12:39,2.399546413266156,False
392,2004/02/16 17:22:39,2.1750306522473957,False
393,2004/02/16 17:32:39,1.1346766568591575,False
394,2004/02/16 17:42:39,1.8701286417340441,False
395,2004/02/16 17:52:39,1.9039595138642647,False
396,2004/02/16 18:02:39,1.6529646039951782,False
397,2004/02/16 18:12:39,2.0245856370310102,False
398,2004/02/16 18:22:39,1.4348358740550509,False
399,2004/02/16 18:32:39,1.0884121347750129,False
400,2004/02/16 18:42:39,1.545678607409738,False
401,2004/02/16 18:52:39,2.2744284255535687,False
402,2004/02/16 19:02:39,1.41075969663836,False
403,2004/02/16 19:12:39,1.5999913872517009,False
404,2004/02/16 19:22:39,1.1128342332836387,False
405,2004/02/16 19:32:39,0.9768532498890687,False
406,2004/02/16 19:42:39,2.0138447520002374,False
407,2004/02/16 19:52:39,1.656762369668121,False
408,2004/02/16 20:02:39,1.997595627320662,False
409,2004/02/16 20:12:39,1.5200986302873667,False
410,2004/02/16 20:22:39,1.9357968235936756,False
411,2004/02/16 20:32:39,1.458820406289612,False
412,2004/02/16 20:42:39,1.3404314156507255,False
413,2004/02/16 20:52:39,2.0991890770109216,False
414,2004/02/16 21:02:39,1.411603882282417,False
415,2004/02/16 21:12:39,1.279012637777981,False
416,2004/02/16 21:22:39,1.1854034190899283,False
417,2004/02/16 21:32:39,1.8721026968530237,False
418,2004/02/16 21:42:39,1.4866621894406422,False
419,2004/02/16 21:52:39,2.3633639382908815,False
420,2004/02/16 22:02:39,2.0097862704466993,False
421,2004/02/16 22:12:39,1.9692982365037537,False
422,2004/02/16 22:22:39,2.3002325050443786,False
423,2004/02/16 22:32:39,2.262311919516287,False
424,2004/02/16 22:42:39,1.9736512529710986,False
425,2004/02/16 22:52:39,1.1353495878305737,False
426,2004/02/16 23:02:39,1.616738058655811,False
427,2004/02/16 23:12:39,1.3818391407453516,False
428,2004/02/16 23:22:39,1.882438831582542,False
429,2004/02/16 23:32:39,1.8708469432785264,False
430,2004/02/16 23:42:39,2.9064996010945103,False
431,2004/02/16 23:52:39,1.6322998291345532,False
432,2004/02/17 00:02:39,1.8016192728410716,False
433,2004/02/17 00:12:39,2.623688912972234,False
434,2004/02/17 00:22:39,2.527220451146494,False
435,2004/02/17 00:32:39,2.367181653498091,False
436,2004/02/17 00:42:39,1.5694985368837724,False
437,2004/02/17 00:52:39,1.6660277688737744,False
438,2004/02/17 01:02:39,1.071728622003533,False
439,2004/02/17 01:12:39,1.8058340812111886,False
440,2004/02/17 01:22:39,1.6578149602925827,False
441,2004/02/17 01:32:39,1.398319313565351,False
442,2004/02/17 01:42:39,1.9904869460799848,False
443,2004/02/17 01:52:39,2.5147656786520356,False
444,2004/02/17 02:02:39,2.1210415648330683,False
445,2004/02/17 02:12:39,1.3090028842649324,False
446,2004/02/17 02:22:39,1.91484579286122,False
447,2004/02/17 02:32:39,1.4584333162135386,False
448,2004/02/17 02:42:39,2.1313705410990216,False
449,2004/02/17 02:52:39,1.7061611487579966,False
450,2004/02/17 03:02:39,2.1821005936096878,False
451,2004/02/17 03:12:39,1.9878699442248156,False
452,2004/02/17 03:22:39,1.1074935250746973,False
453,2004/02/17 03:32:39,1.4686450392573633,False
454,2004/02/17 03:42:39,1.7307436082759426,False
455,2004/02/17 03:52:39,1.8207154354325268,False
456,2004/02/17 04:02:39,1.2995639053642192,False
457,2004/02/17 04:12:39,1.8923638287830915,False
458,2004/02/17 04:22:39,2.1322738177416785,False
459,2004/02/17 04:32:39,1.718740902733264,False
460,2004/02/17 04:42:39,1.6066097713813712,False
461,2004/02/17 04:52:39,2.5083410836716427,False
462,2004/02/17 05:02:39,1.2567897170926317,False
463,2004/02/17 05:12:39,1.7598434586224385,False
464,2004/02/17 05:22:39,1.8304731965451062,False
465,2004/02/17 05:32:39,1.9613826430699053,False
466,2004/02/17 05:42:39,1.5336266934824128,False
467,2004/02/17 05:52:39,1.9290706574563434,False
468,2004/02/17 06:02:39,1.800589336474952,False
469,2004/02/17 06:12:39,1.5421111071095548,False
470,2004/02/17 06:22:39,1.6495453256278387,False
471,2004/02/17 06:32:39,1.1381861424234443,False
472,2004/02/17 06:42:39,2.501719623036737,False
473,2004/02/17 06:52:39,1.7151513068914148,False
474,2004/02/17 07:02:39,2.757194310305864,False
475,2004/02/17 07:12:39,1.8484417111072655,False
476,2004/02/17 07:22:39,2.279135096813944,False
477,2004/02/17 07:32:39,2.187785437568735,False
478,2004/02/17 07:42:39,1.2808806939772721,False
479,2004/02/17 07:52:39,1.5155723944554178,False
480,2004/02/17 08:02:39,1.2942793953712979,False
481,2004/02/17 08:12:39,3.484351598899032,False
482,2004/02/17 08:22:39,1.3835189437650597,False
483,2004/02/17 08:32:39,1.9300319498006637,False
484,2004/02/17 08:42:39,1.9585400556320025,False
485,2004/02/17 08:52:39,1.1654614700208321,False
486,2004/02/17 09:02:39,1.9136908821959089,False
487,2004/02/17 09:12:39,3.027780438154772,False
488,2004/02/17 09:22:39,1.127991021469033,False
489,2004/02/17 09:32:39,2.1664604539340813,False
490,2004/02/17 09:42:39,1.7076672104169084,False
491,2004/02/17 09:52:39,1.3389033337045373,False
492,2004/02/17 10:02:39,1.444319317622568,False
493,2004/02/17 10:12:39,3.45335164294183,False
494,2004/02/17 10:22:39,2.424005416024545,False
495,2004/02/17 10:32:39,1.9088712129375385,False
496,2004/02/17 10:42:39,2.01046687536918,False
497,2004/02/17 10:52:39,2.5039049801733158,False
498,2004/02/17 11:02:39,2.212107344339491,False
499,2004/02/17 11:12:39,3.7394259945076036,True
500,2004/02/17 11:22:39,1.6744813707026338,False
501,2004/02/17 11:32:39,3.137307556934464,False
502,2004/02/17 11:42:39,1.2632334376281207,False
503,2004/02/17 11:52:39,2.4706258844871285,False
504,2004/02/17 12:02:39,2.3336661621755406,False
505,2004/02/17 12:12:39,1.8733591207123392,False
506,2004/02/17 12:22:39,1.8435955095288121,False
507,2004/02/17 12:32:39,1.2033384361416555,False
508,2004/02/17 12:42:39,1.8283870012300785,False
509,2004/02/17 12:52:39,0.7595708137705677,False
510,2004/02/17 13:02:39,1.2864753101839783,False
511,2004/02/17 13:12:39,1.5344278514891374,False
512,2004/02/17 13:22:39,2.0545242861785713,False
513,2004/02/17 13:32:39,1.2933590220016584,False
514,2004/02/17 13:42:39,1.7840815924955755,False
515,2004/02/17 13:52:39,1.4404477155479882,False
516,2004/02/17 14:02:39,1.6245742617750802,False
517,2004/02/17 14:12:39,3.613926564474935,True
518,2004/02/17 14:22:39,1.4883163380926712,False
519,2004/02/17 14:32:39,2.759082154674057,False
520,2004/02/17 14:42:39,1.872697508625258,False
521,2004/02/17 14:52:39,1.1879523032903037,False
522,2004/02/17 15:02:39,1.6966777128435795,False
523,2004/02/17 15:12:39,1.5677189625186034,False
524,2004/02/17 15:22:39,1.1654247043973147,False
525,2004/02/17 15:32:39,3.582490266848122,True
526,2004/02/17 15:42:39,1.274644643646138,False
527,2004/02/17 15:52:39,1.5018268826149908,False
528,2004/02/17 16:02:39,1.442331930371466,False
529,2004/02/17 16:12:39,1.1418604428425432,False
530,2004/02/17 16:22:39,2.4267999051973916,False
531,2004/02/17 16:32:39,2.479566473895235,False
532,2004/02/17 16:42:39,2.28351469277012,False
533,2004/02/17 16:52:39,2.5456310717347264,False
534,2004/02/17 17:02:39,1.7585799256048698,False
535,2004/02/17 17:12:39,1.4584060235477194,False
536,2004/02/17 17:22:39,1.646855788661571,False
537,2004/02/17 17:32:39,1.8828429559299795,False
538,2004/02/17 17:42:39,1.1753414940228708,False
539,2004/02/17 17:52:39,1.881696726175366,False
540,2004/02/17 18:02:39,1.723533093329948,False
541,2004/02/17 18:12:39,2.4745927591477157,False
